Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Single_Vector_Search,172207,0,220.0,233.76434543967835,30.939148971810937,997.5372420158237,141306.57331002803,575.2275554766069,0.0,220,240,260,280,330,370,440,490,730,870,1000
,Aggregated,172207,0,220.0,233.76434543967835,30.939148971810937,997.5372420158237,141306.57331002803,575.2275554766069,0.0,220,240,260,280,330,370,440,490,730,870,1000
