Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Single_Hybrid09_Search,124734,0,360.0,635.9994101612692,33.75326003879309,12230.92000791803,142695.23701637084,417.3725812517516,0.0,360,520,710,920,1400,2000,3100,4100,8900,10000,12000
,Aggregated,124734,0,360.0,635.9994101612692,33.75326003879309,12230.92000791803,142695.23701637084,417.3725812517516,0.0,360,520,710,920,1400,2000,3100,4100,8900,10000,12000
