Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.1_Multi_Collection_Search,47168,0,500.0,611.8498942254593,31.410162977408618,5966.710885986686,262484.39986855496,157.477544303853,0.0,500,600,670,720,890,1600,2400,3000,4000,5600,6000
,Aggregated,47168,0,500.0,611.8498942254593,31.410162977408618,5966.710885986686,262484.39986855496,157.477544303853,0.0,500,600,670,720,890,1600,2400,3000,4000,5600,6000
