Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,14433,0,6,9.097193941116448,2.551377983763814,89.03162501519546,17689.36347259752,48.21873606041762,0.0,6,10,12,13,17,24,28,31,49,88,89
,Aggregated,14433,0,6,9.097193941116448,2.551377983763814,89.03162501519546,17689.36347259752,48.21873606041762,0.0,6,10,12,13,17,24,28,31,49,88,89
