Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Tax_BM25_Search,31447,0,770.0,777.9275741547375,43.33801100437995,2141.5693900053157,2275107.474099278,104.70877349485976,0.0,770,840,880,920,1100,1200,1400,1500,1900,2000,2100
,Aggregated,31447,0,770.0,777.9275741547375,43.33801100437995,2141.5693900053157,2275107.474099278,104.70877349485976,0.0,770,840,880,920,1100,1200,1400,1500,1900,2000,2100
