Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.9_Multi_Collection_Search,14234,0,37,39.47379762209385,28.004324005451053,119.4465919979848,228118.5210762962,47.54906735833457,0.0,37,40,42,43,50,58,67,73,95,120,120
,Aggregated,14234,0,37,39.47379762209385,28.004324005451053,119.4465919979848,228118.5210762962,47.54906735833457,0.0,37,40,42,43,50,58,67,73,95,120,120
