Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760897102,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760897103,5,,Aggregated,0.000000,0.000000,21,36,36,38,38,38,38,38,38,38,38,5,0,21,26.758718176279217,19.16200597770512,37.67569595947862,266652.4
1760897104,10,,Aggregated,0.000000,0.000000,20,23,23,27,36,38,38,38,38,38,38,14,0,20,22.135900641192816,13.148236030247062,37.67569595947862,260728.42857142858
1760897105,15,,Aggregated,5.000000,0.000000,20,23,23,23,27,36,38,38,38,38,38,23,0,20,21.002896046569653,12.115091027226299,37.67569595947862,275357.347826087
1760897106,20,,Aggregated,5.500000,0.000000,20,22,23,23,27,36,38,38,38,38,38,38,0,20,19.87666913651322,11.05484802974388,37.67569595947862,272386.7368421053
1760897107,25,,Aggregated,6.333333,0.000000,20,22,23,23,27,36,36,38,38,38,38,51,0,20,20.052022926107632,11.05484802974388,37.67569595947862,263672.82352941175
1760897108,30,,Aggregated,7.000000,0.000000,20,22,23,23,27,36,37,38,38,38,38,68,0,20,19.711817636990045,11.05484802974388,37.67569595947862,259867.2205882353
1760897109,35,,Aggregated,8.800000,0.000000,20,22,23,24,31,36,38,42,42,42,42,88,0,20,19.929604868759103,11.05484802974388,41.93949099862948,268580.7727272727
1760897110,40,,Aggregated,10.166667,0.000000,19,21,22,23,28,34,37,38,42,42,42,109,0,19,19.52243706856538,11.05484802974388,41.93949099862948,273162.1743119266
1760897111,45,,Aggregated,10.714286,0.000000,19,21,22,23,30,36,39,42,52,52,52,135,0,19,19.627992720429408,11.05484802974388,51.880593004170805,274294.13333333336
1760897112,50,,Aggregated,12.250000,0.000000,19,21,22,23,29,36,39,46,52,52,52,159,0,19,19.510380204755275,10.510496038477868,51.880593004170805,279515.3710691824
1760897113,55,,Aggregated,13.333333,0.000000,19,21,22,23,28,34,39,46,52,52,52,189,0,19,19.423693796698615,10.510496038477868,51.880593004170805,280617.51322751323
1760897114,60,,Aggregated,14.200000,0.000000,19,21,22,23,30,37,42,46,59,59,59,221,0,19,19.857593568155703,10.510496038477868,58.95715701626614,280148.80090497737
1760897115,65,,Aggregated,16.400000,0.000000,18,21,22,23,29,36,39,46,59,59,59,257,0,18,19.427516760625277,10.510496038477868,58.95715701626614,279335.86381322955
1760897116,70,,Aggregated,18.900000,0.000000,18,20,22,23,28,36,39,46,59,59,59,299,0,18,19.19889372359201,10.510496038477868,58.95715701626614,279635.76923076925
1760897117,75,,Aggregated,21.200000,0.000000,18,20,22,23,28,35,39,42,59,59,59,332,0,18,19.042646423149126,10.510496038477868,58.95715701626614,281203.0030120482
1760897118,80,,Aggregated,24.000000,0.000000,18,20,22,23,28,35,39,42,59,59,59,377,0,18,19.005273269157144,10.387625021394342,58.95715701626614,279917.8806366048
1760897119,85,,Aggregated,26.700000,0.000000,18,20,22,23,28,34,39,42,59,59,59,434,0,18,19.01025899196653,10.387625021394342,58.95715701626614,279594.7764976958
1760897120,90,,Aggregated,28.700000,0.000000,18,21,22,23,29,35,39,46,59,59,59,470,0,18,19.24281987049518,10.387625021394342,58.95715701626614,280181.29574468086
1760897121,95,,Aggregated,31.500000,0.000000,18,21,23,24,29,35,39,44,59,59,59,530,0,18,19.185958185698837,10.387625021394342,58.95715701626614,279999.9037735849
1760897122,100,,Aggregated,34.400000,0.000000,18,21,23,24,29,35,40,45,59,59,59,570,0,18,19.172041649774958,10.387625021394342,58.95715701626614,280014.0263157895
1760897123,100,,Aggregated,36.900000,0.000000,18,21,22,24,29,36,41,46,79,79,79,625,0,18,19.252704325318337,10.387625021394342,78.5816099960357,277711.6816
1760897124,100,,Aggregated,39.800000,0.000000,17,20,22,23,29,35,40,46,79,79,79,675,0,17,19.044076925902456,10.102636995725334,78.5816099960357,276591.77037037036
1760897125,100,,Aggregated,41.800000,0.000000,17,20,22,23,29,36,40,46,79,79,79,731,0,17,19.00241761135508,10.102636995725334,78.5816099960357,276572.9904240766
1760897126,100,,Aggregated,43.900000,0.000000,17,20,22,23,29,35,40,46,79,79,79,773,0,17,18.979463351810324,10.102636995725334,78.5816099960357,275437.79301423026
1760897127,100,,Aggregated,45.800000,0.000000,17,20,22,23,29,35,41,46,79,79,79,833,0,17,18.908844042081935,10.102636995725334,78.5816099960357,275702.237695078
1760897128,100,,Aggregated,47.300000,0.000000,17,20,22,23,29,36,42,46,79,79,79,884,0,17,18.924753751597322,10.102636995725334,78.5816099960357,275422.66968325793
1760897129,100,,Aggregated,47.200000,0.000000,17,20,22,23,28,36,42,46,79,79,79,935,0,17,18.878113268750077,10.070052987430245,78.5816099960357,274892.28770053474
1760897130,100,,Aggregated,49.200000,0.000000,17,20,22,23,28,35,42,46,79,79,79,980,0,17,18.746466447221476,10.070052987430245,78.5816099960357,274547.2112244898
1760897131,100,,Aggregated,50.900000,0.000000,17,20,22,23,28,35,42,45,59,79,79,1032,0,17,18.654044795837326,10.070052987430245,78.5816099960357,274743.5242248062
1760897132,100,,Aggregated,50.500000,0.000000,17,20,22,23,28,36,42,46,59,79,79,1080,0,17,18.761452243671993,10.070052987430245,78.5816099960357,275111.2453703704
1760897133,100,,Aggregated,50.300000,0.000000,17,20,22,23,29,36,44,48,79,79,79,1131,0,17,18.9249792612721,10.070052987430245,78.83674104232341,275202.8682581786
1760897134,100,,Aggregated,50.100000,0.000000,17,20,22,23,29,36,44,48,79,79,79,1179,0,17,19.03785173403039,10.070052987430245,78.83674104232341,275229.8227311281
1760897135,100,,Aggregated,50.500000,0.000000,17,20,22,23,29,36,44,48,79,79,79,1229,0,17,19.05552209145598,10.070052987430245,78.83674104232341,274530.34011391376
1760897136,100,,Aggregated,49.600000,0.000000,17,20,22,23,29,36,44,48,79,79,79,1281,0,17,19.007566660060274,10.070052987430245,78.83674104232341,275125.9219359875
1760897137,100,,Aggregated,50.100000,0.000000,17,20,22,23,29,36,44,47,79,79,79,1325,0,17,18.97437737771433,10.070052987430245,78.83674104232341,276139.8520754717
1760897138,100,,Aggregated,49.700000,0.000000,17,20,22,23,29,36,44,48,79,79,79,1373,0,17,18.984624953662063,10.070052987430245,78.83674104232341,276467.21558630734
1760897139,100,,Aggregated,50.700000,0.000000,17,20,22,23,29,36,44,48,79,79,79,1424,0,17,18.973839892158836,10.070052987430245,78.83674104232341,276627.7254213483
1760897140,100,,Aggregated,49.400000,0.000000,17,20,22,23,29,36,44,48,79,79,79,1482,0,17,18.925712990144696,10.011890030000359,78.83674104232341,276620.5560053981
1760897141,100,,Aggregated,48.800000,0.000000,17,20,22,23,29,36,44,47,79,79,79,1528,0,17,18.944072638263776,10.011890030000359,78.83674104232341,277146.0582460733
1760897142,100,,Aggregated,48.700000,0.000000,17,20,22,23,29,36,44,48,79,79,79,1582,0,17,18.890099386333144,10.011890030000359,78.83674104232341,277189.3419721871
1760897143,100,,Aggregated,49.700000,0.000000,17,20,22,23,29,36,44,47,79,79,79,1629,0,17,18.876476226771278,10.011890030000359,78.83674104232341,277308.30141190917
1760897144,100,,Aggregated,49.300000,0.000000,17,20,22,23,28,36,44,47,79,79,79,1682,0,17,18.85529346160555,10.011890030000359,78.83674104232341,276982.209274673
1760897145,100,,Aggregated,49.600000,0.000000,17,20,22,23,29,36,44,48,79,79,79,1732,0,17,18.863207169446298,10.011890030000359,78.83674104232341,276909.88279445725
1760897146,100,,Aggregated,50.400000,0.000000,17,20,22,23,29,36,44,48,79,79,79,1784,0,17,18.867356822983364,10.011890030000359,78.83674104232341,276741.8352017937
1760897147,100,,Aggregated,50.100000,0.000000,17,20,22,23,29,37,44,48,79,79,79,1833,0,17,18.861759015819057,10.011890030000359,78.83674104232341,276292.390070922
1760897148,100,,Aggregated,50.000000,0.000000,17,20,22,23,29,37,44,48,79,79,79,1875,0,17,18.8444013446259,10.011890030000359,78.83674104232341,275976.01013333333
1760897149,100,,Aggregated,50.300000,0.000000,16,20,22,23,28,36,44,47,79,79,79,1936,0,16,18.727931462796906,10.011890030000359,78.83674104232341,276296.02324380167
1760897150,100,,Aggregated,50.600000,0.000000,16,20,22,23,29,37,44,48,79,79,79,1981,0,16,18.786483928269732,10.011890030000359,78.83674104232341,276293.6254416961
1760897151,100,,Aggregated,49.600000,0.000000,16,20,22,23,29,37,44,48,60,79,79,2035,0,16,18.800589843585637,10.011890030000359,78.83674104232341,276583.2108108108
1760897152,100,,Aggregated,51.200000,0.000000,16,20,22,23,29,37,44,49,60,79,79,2081,0,16,18.757639056913455,10.011890030000359,78.83674104232341,276624.2445939452
1760897153,100,,Aggregated,50.000000,0.000000,16,20,22,23,29,37,44,48,60,79,79,2133,0,16,18.737983337737337,10.011890030000359,78.83674104232341,276244.06000937644
