Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,14414,0,16,18.62991705114891,9.583376988302916,91.41950198682025,275120.2859719717,48.159171303981964,0.0,16,20,22,23,29,38,45,49,60,84,91
,Aggregated,14414,0,16,18.62991705114891,9.583376988302916,91.41950198682025,275120.2859719717,48.159171303981964,0.0,16,20,22,23,29,38,45,49,60,84,91
