Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,14460,0,1600.0,1680.7043279200398,102.77715907432139,4285.944554954767,3779973.056362379,47.92821124169606,0.0,1600,1700,1800,1800,2500,2600,3100,3200,3400,4200,4300
,Aggregated,14460,0,1600.0,1680.7043279200398,102.77715907432139,4285.944554954767,3779973.056362379,47.92821124169606,0.0,1600,1700,1800,1800,2500,2600,3100,3200,3400,4200,4300
