Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Vector_Multi_Collection_Search,26442,0,1500.0,1769.0807095917332,258.13864497467875,9333.993423031643,1402248.335262083,87.32924173952749,0.0,1500,1600,2000,2300,3000,3700,4500,4900,6300,7600,9300
,Aggregated,26442,0,1500.0,1769.0807095917332,258.13864497467875,9333.993423031643,1402248.335262083,87.32924173952749,0.0,1500,1600,2000,2300,3000,3700,4500,4900,6300,7600,9300
