Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,30816,0,1200.0,1161.8084722846136,95.04207619465888,4914.989998098463,1723994.1849688473,101.9825390272561,0.0,1200,1300,1300,1300,1400,1400,1500,1500,3800,4700,4900
,Aggregated,30816,0,1200.0,1161.8084722846136,95.04207619465888,4914.989998098463,1723994.1849688473,101.9825390272561,0.0,1200,1300,1300,1300,1400,1400,1500,1500,3800,4700,4900
