Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,31429,0,780.0,771.424303326904,78.55377090163529,2445.575237972662,1733607.7368354069,104.71812679354956,0.0,780,830,860,880,910,930,980,1000,1300,2100,2400
,Aggregated,31429,0,780.0,771.424303326904,78.55377090163529,2445.575237972662,1733607.7368354069,104.71812679354956,0.0,780,830,860,880,910,930,980,1000,1300,2100,2400
