Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.9_Multi_Collection_Search,14100,0,1900.0,1968.338466560886,365.16074393875897,5120.295137865469,2893917.58929078,46.98674264806997,0.0,1900,2200,2300,2500,2800,3100,3400,3700,4500,4900,5100
,Aggregated,14100,0,1900.0,1968.338466560886,365.16074393875897,5120.295137865469,2893917.58929078,46.98674264806997,0.0,1900,2200,2300,2500,2800,3100,3400,3700,4500,4900,5100
