Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Single_Vector_Search,1147,0,30,30.866355755396427,25.33514698734507,70.5544340016786,215295.07061900612,60.32337974165907,0.0,30,32,33,33,35,36,38,39,65,71,71
,Aggregated,1147,0,30,30.866355755396427,25.33514698734507,70.5544340016786,215295.07061900612,60.32337974165907,0.0,30,32,33,33,35,36,38,39,65,71,71
