Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Single_Mixed_Search,1217,0,32,28.96154445622154,8.708520996151492,67.45988200418651,247726.7732128184,64.04429692464872,0.0,32,34,35,36,38,41,45,50,64,67,67
,Aggregated,1217,0,32,28.96154445622154,8.708520996151492,67.45988200418651,247726.7732128184,64.04429692464872,0.0,32,34,35,36,38,41,45,50,64,67,67
