Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,13806,0,87,94.01667892248314,49.89554395433515,313.3102800347842,1802559.712733594,46.193003534560155,0.0,87,98,110,110,130,150,170,190,250,300,310
,Aggregated,13806,0,87,94.01667892248314,49.89554395433515,313.3102800347842,1802559.712733594,46.193003534560155,0.0,87,98,110,110,130,150,170,190,250,300,310
