Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,API_Total_Time,2335,0,10000.0,10180.187353922582,146.90699501079507,18033.67733300547,3894297.1074946467,7.8176565461821905,0.0,10000,11000,11000,11000,12000,12000,13000,13000,17000,18000,18000
SEARCH,Pure_Weaviate_Search_Time,2335,0,9500.0,9162.107284796573,53.8,12396.37,0.0,7.8176565461821905,0.0,9500,9800,10000,10000,11000,11000,12000,12000,12000,12000,12000
,Aggregated,4670,0,10000.0,9671.147319359601,53.8,18033.67733300547,1947148.5537473233,15.635313092364381,0.0,10000,10000,11000,11000,12000,12000,12000,13000,17000,18000,18000
