Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.9_Multi_Collection_Search,11545,56,6100.0,6740.135764640738,325.31047612428665,34060.23601186462,2877755.2165439585,38.62065717174525,0.18733276757191286,6100,7500,8500,9300,12000,15000,19000,21000,29000,32000,34000
,Aggregated,11545,56,6100.0,6740.135764640738,325.31047612428665,34060.23601186462,2877755.2165439585,38.62065717174525,0.18733276757191286,6100,7500,8500,9300,12000,15000,19000,21000,29000,32000,34000
