Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Vector_Multi_Collection_Search,15043,0,2500.0,2466.267739366202,295.9340668749064,11668.59225393273,2868719.700658113,49.02722650245711,0.0,2500,2600,2700,2800,2900,3100,4100,6300,9500,12000,12000
,Aggregated,15043,0,2500.0,2466.267739366202,295.9340668749064,11668.59225393273,2868719.700658113,49.02722650245711,0.0,2500,2600,2700,2800,2900,3100,4100,6300,9500,12000,12000
