Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.1_Multi_Collection_Search,169,0,210.0,211.31992817717912,187.85330199170858,260.3743649960961,1632270.2840236686,8.883158117015151,0.0,210,210,220,220,230,240,250,250,260,260,260
,Aggregated,169,0,210.0,211.31992817717912,187.85330199170858,260.3743649960961,1632270.2840236686,8.883158117015151,0.0,210,210,220,220,230,240,250,250,260,260,260
