Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.9_Multi_Collection_Search,17784,0,3000.0,3113.569509228954,271.66870096698403,13149.901631986722,1405395.1653733694,59.40646342620405,0.0,3000,3500,3900,4200,4900,5600,6600,7400,10000,13000,13000
,Aggregated,17784,0,3000.0,3113.569509228954,271.66870096698403,13149.901631986722,1405395.1653733694,59.40646342620405,0.0,3000,3500,3900,4200,4900,5600,6600,7400,10000,13000,13000
