Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Tax_Hybrid01,6207,0,4600.0,4635.501235921779,338.84220499021467,11450.760299005196,9306974.168519413,20.728995693023116,0.0,4600,5100,5400,5500,6400,7200,7900,8200,9800,11000,11000
,Aggregated,6207,0,4600.0,4635.501235921779,338.84220499021467,11450.760299005196,9306974.168519413,20.728995693023116,0.0,4600,5100,5400,5500,6400,7200,7900,8200,9800,11000,11000
