Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.9_Multi_Collection_Search,17308,0,4300.0,4614.200284983959,258.88916198164225,22023.82307406515,1393456.8080656345,57.773613137872665,0.0,4300,5300,6100,6600,8100,9400,11000,12000,16000,20000,22000
,Aggregated,17308,0,4300.0,4614.200284983959,258.88916198164225,22023.82307406515,1393456.8080656345,57.773613137872665,0.0,4300,5300,6100,6600,8100,9400,11000,12000,16000,20000,22000
