Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Mixed_bm25_Multi_Collection,95,0,17,27.69631359842606,12.045840005157515,75.45907600433566,146303.2947368421,5.019277716020924,0.0,17,33,43,44,53,59,69,75,75,75,75
POST,Mixed_hybrid_01_Multi_Collection,98,0,180.0,180.6561237745158,164.73108602804132,227.44591301307082,150645.77551020408,5.177781222842637,0.0,180,180,180,190,190,200,220,230,230,230,230
POST,Mixed_hybrid_09_Multi_Collection,91,0,180.0,177.79434760578314,154.906610987382,226.90969100221992,137518.8021978022,4.807939706925306,0.0,180,180,180,190,190,190,220,230,230,230,230
,Aggregated,284,0,170.0,128.57301251365948,12.045840005157515,227.44591301307082,144987.00704225354,15.004998645788868,0.0,170,180,180,180,190,190,200,220,230,230,230
