Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Tax_Hybrid01,6201,0,4600.0,4637.600281617297,343.4868610056583,10526.911282999208,9310382.33317207,20.714239673035216,0.0,4600,5100,5400,5500,6100,6900,7700,8100,9700,11000,11000
,Aggregated,6201,0,4600.0,4637.600281617297,343.4868610056583,10526.911282999208,9310382.33317207,20.714239673035216,0.0,4600,5100,5400,5500,6100,6900,7700,8100,9700,11000,11000
