Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.1_Multi_Collection_Search,52800,0,460.0,547.5851501095419,30.134906992316246,6135.996216966305,174328.04397727273,176.30070373856938,0.0,460,540,610,650,800,1200,2200,2800,3600,4500,6100
,Aggregated,52800,0,460.0,547.5851501095419,30.134906992316246,6135.996216966305,174328.04397727273,176.30070373856938,0.0,460,540,610,650,800,1200,2200,2800,3600,4500,6100
