Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,127392,0,130.0,223.0729088720981,7.3730070143938065,3797.323224018328,181170.47486498367,426.0594338891161,0.0,130,170,210,250,360,820,1700,2000,2400,3500,3800
,Aggregated,127392,0,130.0,223.0729088720981,7.3730070143938065,3797.323224018328,181170.47486498367,426.0594338891161,0.0,130,170,210,250,360,820,1700,2000,2400,3500,3800
