Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760819466,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760819467,5,,Aggregated,0.000000,0.000000,39,40,40,43,43,43,43,43,43,43,43,5,0,39,38.32710040733218,32.54303400171921,43.0697450065054,175618.6
1760819468,10,,Aggregated,0.000000,0.000000,38,39,40,40,43,55,55,55,55,55,55,12,0,33,32.99846875112659,18.23329197941348,54.97433600248769,171159.58333333334
1760819469,15,,Aggregated,5.000000,0.000000,27,38,39,40,55,71,73,73,73,73,73,23,0,27,32.60117174004731,14.549893036019057,72.63605896150693,165479.73913043478
1760819470,20,,Aggregated,6.000000,0.000000,26,33,38,39,55,71,73,73,73,73,73,36,0,25,30.7087103881511,14.549893036019057,72.63605896150693,159768.22222222222
1760819471,25,,Aggregated,6.000000,0.000000,26,33,39,40,50,64,73,73,73,73,73,48,0,25,30.510740084234083,14.458131976425648,72.63605896150693,159597.72916666666
1760819472,30,,Aggregated,8.250000,0.000000,27,33,38,39,48,55,71,73,73,73,73,64,0,26,29.796608138894953,14.458131976425648,72.63605896150693,155872.5
1760819473,35,,Aggregated,8.800000,0.000000,27,33,37,39,48,55,73,75,75,75,75,85,0,27,29.83031904680983,14.458131976425648,75.47393697313964,158358.0705882353
1760819474,40,,Aggregated,10.166667,0.000000,25,31,37,39,46,55,73,75,75,75,75,110,0,25,28.98063008165495,14.206419989932328,75.47393697313964,160291.41818181818
1760819475,45,,Aggregated,11.571429,0.000000,25,31,37,39,46,55,73,75,75,75,75,128,0,25,28.977976248825144,14.206419989932328,75.47393697313964,159485.7734375
1760819476,50,,Aggregated,12.625000,0.000000,26,33,39,40,50,61,73,75,80,80,80,156,0,25,29.921473492345868,14.206419989932328,79.81632702285424,159466.0128205128
1760819477,55,,Aggregated,13.777778,0.000000,26,33,39,40,50,64,75,80,83,83,83,190,0,25,30.361899130021857,14.206419989932328,83.05717195617035,158697.22631578948
1760819478,60,,Aggregated,14.700000,0.000000,25,33,39,40,50,61,75,76,83,83,83,221,0,25,30.337387169932533,14.206419989932328,83.05717195617035,156881.8416289593
1760819479,65,,Aggregated,16.900000,0.000000,26,33,39,40,50,64,75,80,88,88,88,255,0,26,30.471520374218624,14.206419989932328,87.53173897275701,157220.82352941178
1760819480,70,,Aggregated,19.900000,0.000000,26,33,39,40,50,65,76,83,89,89,89,294,0,26,30.412703386047017,14.206419989932328,89.17582198046148,157559.2380952381
1760819481,75,,Aggregated,22.200000,0.000000,26,32,39,40,53,69,77,83,100,100,100,327,0,26,30.936311062465247,14.206419989932328,101.04474099352956,157773.11620795107
1760819482,80,,Aggregated,24.400000,0.000000,25,32,39,42,55,73,80,95,110,110,110,372,0,25,31.15698072173062,12.880263035185635,110.95534602645785,158557.89784946237
1760819483,85,,Aggregated,27.500000,0.000000,25,32,39,40,55,71,80,89,110,110,110,421,0,25,30.647364000938037,12.443900981452316,110.95534602645785,159138.56532066507
1760819484,90,,Aggregated,28.800000,0.000000,25,32,39,40,55,68,79,89,110,110,110,464,0,25,30.56614550060376,12.443900981452316,110.95534602645785,159095.57327586206
1760819485,95,,Aggregated,32.400000,0.000000,25,31,38,40,54,68,77,88,110,110,110,515,0,25,30.08791605503416,12.443900981452316,110.95534602645785,158691.8718446602
1760819486,100,,Aggregated,34.700000,0.000000,25,31,37,40,53,66,77,88,110,110,110,566,0,25,29.84498854627415,12.443900981452316,110.95534602645785,159867.8586572438
1760819487,100,,Aggregated,37.700000,0.000000,24,31,37,40,51,65,76,83,110,110,110,619,0,24,29.28395363199788,12.443900981452316,110.95534602645785,159400.28432956382
1760819488,100,,Aggregated,40.200000,0.000000,24,30,36,39,50,63,76,83,110,110,110,664,0,24,28.852207924808088,12.337813037447631,110.95534602645785,159897.42921686746
1760819489,100,,Aggregated,42.600000,0.000000,24,31,36,39,50,63,75,80,110,110,110,717,0,24,28.963019852032897,12.337813037447631,110.95534602645785,159814.92329149233
1760819490,100,,Aggregated,43.700000,0.000000,24,31,36,39,50,61,75,80,110,110,110,762,0,24,28.717353535611963,12.337813037447631,110.95534602645785,160614.2939632546
1760819491,100,,Aggregated,45.300000,0.000000,24,30,35,38,49,61,75,80,110,110,110,816,0,24,28.308396180578068,12.337813037447631,110.95534602645785,160437.9411764706
1760819492,100,,Aggregated,47.100000,0.000000,23,30,35,38,49,61,74,80,110,110,110,865,0,23,28.14035302120923,12.337813037447631,110.95534602645785,160291.01734104045
1760819493,100,,Aggregated,47.400000,0.000000,23,30,35,38,48,61,73,79,110,110,110,915,0,23,27.996574439708898,12.297214998397976,110.95534602645785,160054.43169398909
1760819494,100,,Aggregated,49.400000,0.000000,23,30,34,37,48,60,73,79,110,110,110,967,0,23,27.660186966096706,12.106541020330042,110.95534602645785,160037.30299896587
1760819495,100,,Aggregated,49.900000,0.000000,23,29,33,37,48,60,73,77,100,110,110,1014,0,23,27.50397120596459,12.106541020330042,110.95534602645785,160025.775147929
1760819496,100,,Aggregated,50.100000,0.000000,23,29,33,37,48,60,73,80,100,110,110,1064,0,23,27.488156434505672,12.106541020330042,110.95534602645785,159557.2312030075
