Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Vector_Multi_Collection_Search,9352,0,3000.0,3051.4295266904523,259.47200499649625,7462.215971987462,3052899.968135158,31.21858620994135,0.0,3000,3200,3400,3500,4000,4400,4800,5200,6400,7500,7500
,Aggregated,9352,0,3000.0,3051.4295266904523,259.47200499649625,7462.215971987462,3052899.968135158,31.21858620994135,0.0,3000,3200,3400,3500,4000,4400,4800,5200,6400,7500,7500
