Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Tax_BM25_Search,11998,0,2100.0,2082.4897406258856,101.53861799335573,4661.414377987967,6176317.6689448245,39.76864542594984,0.0,2100,2600,2600,2700,2800,2900,3200,3400,4000,4600,4700
,Aggregated,11998,0,2100.0,2082.4897406258856,101.53861799335573,4661.414377987967,6176317.6689448245,39.76864542594984,0.0,2100,2600,2600,2700,2800,2900,3200,3400,4000,4600,4700
