Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760901260,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760901261,5,,Aggregated,0.000000,0.000000,9,15,18,20,26,41,50,53,56,56,56,363,0,9,13.195510221659347,3.0303930398076773,55.65137299709022,17610.553719008265
1760901262,10,,Aggregated,0.000000,0.000000,11,16,20,23,33,46,67,78,120,120,120,915,0,11,15.956812109505565,3.0303930398076773,116.35656596627086,17567.724590163936
1760901263,15,,Aggregated,191.000000,0.000000,12,18,23,26,37,53,71,85,120,150,150,1610,0,12,18.104394581255658,3.0303930398076773,149.75009200861678,17580.653416149067
1760901264,20,,Aggregated,308.500000,0.000000,14,21,26,30,43,57,74,86,110,150,150,2338,0,14,20.383270037534963,3.0303930398076773,149.75009200861678,17538.372112917023
1760901265,25,,Aggregated,434.666667,0.000000,16,25,31,35,51,66,84,98,150,160,160,3114,0,16,23.52977346165112,3.0303930398076773,163.87489502085373,17634.582851637766
1760901266,30,,Aggregated,497.750000,0.000000,18,28,36,41,57,76,98,120,150,160,160,3831,0,18,26.770600409054808,3.0303930398076773,163.87489502085373,17636.02636387366
1760901267,35,,Aggregated,541.400000,0.000000,20,32,40,46,65,84,110,130,170,210,210,4592,0,20,29.74245372913177,3.0303930398076773,209.5077370177023,17596.332534843204
1760901268,40,,Aggregated,575.166667,0.000000,22,35,45,52,73,95,130,150,190,210,210,5301,0,22,33.18262808889488,3.0303930398076773,211.5488140261732,17616.200528202226
1760901269,45,,Aggregated,598.571429,0.000000,24,39,49,56,80,110,140,160,230,260,260,6082,0,24,36.15200180575357,3.0303930398076773,264.97833599569276,17590.96349884906
1760901270,50,,Aggregated,612.375000,0.000000,26,41,53,61,88,120,160,180,290,360,360,6749,0,26,39.74478546110023,3.0303930398076773,359.6798870130442,17642.586457252928
1760901271,55,,Aggregated,629.444444,0.000000,27,43,55,64,93,130,170,210,430,720,720,7446,0,27,42.24611396503471,3.0303930398076773,724.7024820535444,17630.87899543379
1760901272,60,,Aggregated,637.100000,0.000000,28,45,56,66,98,130,180,240,770,880,880,8086,0,28,45.278912683815385,3.0303930398076773,884.000399033539,17628.194781103142
1760901273,65,,Aggregated,688.500000,0.000000,30,47,60,69,100,140,200,280,910,970,970,8713,0,30,49.41013298470077,3.0303930398076773,971.940394025296,17644.931137380925
1760901274,70,,Aggregated,717.800000,0.000000,32,49,63,73,110,150,230,500,1000,1100,1100,9426,0,32,54.513490547557154,3.0303930398076773,1078.430620022118,17688.389242520687
1760901275,75,,Aggregated,719.900000,0.000000,33,51,65,76,120,160,280,650,1000,1100,1100,10103,0,33,58.363275802657846,3.0303930398076773,1078.430620022118,17683.821538156983
1760901276,80,,Aggregated,706.100000,0.000000,34,52,66,77,120,170,280,650,1000,1100,1100,10761,0,34,59.50591770326191,3.0303930398076773,1078.430620022118,17674.06876684323
1760901277,85,,Aggregated,700.800000,0.000000,35,54,68,80,130,170,320,750,1500,1700,1700,11447,0,35,64.23796375763534,3.0303930398076773,1736.852531961631,17677.39783349349
1760901278,90,,Aggregated,686.900000,0.000000,36,56,71,83,130,180,360,820,1500,1700,1700,12154,0,36,67.7893069944224,3.0303930398076773,1736.852531961631,17658.771762382756
1760901279,95,,Aggregated,693.100000,0.000000,38,58,74,87,140,190,470,870,1500,1700,1700,12927,0,38,71.19147566926691,3.0303930398076773,1736.852531961631,17669.233310126092
1760901280,100,,Aggregated,695.400000,0.000000,39,60,78,93,150,210,530,910,1600,1700,1800,13587,0,39,76.0692645486085,3.0303930398076773,1780.4460100014694,17672.69743136822
1760901281,100,,Aggregated,685.200000,0.000000,41,63,80,96,150,220,530,890,1500,1700,1800,14208,0,41,77.59982269781094,3.0303930398076773,1780.4460100014694,17686.81299268018
1760901282,100,,Aggregated,685.700000,0.000000,42,64,83,100,160,240,640,980,1600,1700,1800,14839,0,42,82.25111861260906,3.0303930398076773,1780.4460100014694,17697.890221713053
1760901283,100,,Aggregated,681.200000,0.000000,43,67,87,100,160,250,670,980,1600,1700,1800,15593,0,43,85.15825297488081,3.0303930398076773,1780.4460100014694,17712.091323029563
1760901284,100,,Aggregated,674.500000,0.000000,44,68,89,110,160,250,700,1000,1600,1700,1800,16382,0,44,87.03146812361777,3.0303930398076773,1780.4460100014694,17708.990599438406
1760901285,100,,Aggregated,673.300000,0.000000,44,68,89,110,160,260,700,1000,1500,1700,1800,17051,0,44,87.25843360043477,3.0303930398076773,1780.4460100014694,17714.02662600434
1760901286,100,,Aggregated,689.500000,0.000000,45,68,89,110,170,260,770,1100,1600,1800,1900,17768,0,45,90.15662846940809,3.0303930398076773,1864.5742060034536,17718.86441918055
1760901287,100,,Aggregated,697.700000,0.000000,45,69,90,110,170,260,810,1100,1600,2000,2000,18486,0,45,92.11953789646701,3.0303930398076773,2040.1987779769115,17718.43887266039
1760901288,100,,Aggregated,708.200000,0.000000,46,70,91,110,170,270,830,1200,1700,2700,2700,19228,0,46,94.24154595548629,3.0303930398076773,2713.942684989888,17713.5300083212
1760901289,100,,Aggregated,701.600000,0.000000,47,71,93,110,170,280,870,1200,1700,2600,2700,20031,0,47,96.41885881123112,3.0303930398076773,2713.942684989888,17715.14841994908
