Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,210661,0,64,136.81271950469045,3.0303930398076773,3602.817611012142,17735.97119068076,703.3926280454388,0.0,64,93,120,140,220,580,1300,1500,2000,2900,3600
,Aggregated,210661,0,64,136.81271950469045,3.0303930398076773,3602.817611012142,17735.97119068076,703.3926280454388,0.0,64,93,120,140,220,580,1300,1500,2000,2900,3600
