Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.9_Multi_Collection_Search,55786,0,450.0,519.0182245771056,25.218372989911586,4688.334901991766,14184.404169504895,186.3059125205601,0.0,450,530,590,630,770,1000,1900,2300,3200,3700,4700
,Aggregated,55786,0,450.0,519.0182245771056,25.218372989911586,4688.334901991766,14184.404169504895,186.3059125205601,0.0,450,530,590,630,770,1000,1900,2300,3200,3700,4700
