Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,17151,0,1400.0,1492.7287970895893,90.19909700145945,4234.793884970713,2814939.000291528,57.3770107075142,0.0,1400,1600,1800,2000,2300,2600,3000,3200,3900,4200,4200
,Aggregated,17151,0,1400.0,1492.7287970895893,90.19909700145945,4234.793884970713,2814939.000291528,57.3770107075142,0.0,1400,1600,1800,2000,2300,2600,3000,3200,3900,4200,4200
