Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Single_Hybrid01_Search,935,0,36,37.66567474405436,28.722087008645758,70.75628798338585,335003.89304812835,49.172923966627046,0.0,36,38,39,41,44,53,61,67,71,71,71
,Aggregated,935,0,36,37.66567474405436,28.722087008645758,70.75628798338585,335003.89304812835,49.172923966627046,0.0,36,38,39,41,44,53,61,67,71,71,71
