Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Single_Mixed_Search,1075,0,34,32.578246658749144,10.953625984257087,79.43564100423828,329788.8427906977,56.528432547475965,0.0,34,37,39,40,43,46,50,52,79,79,79
,Aggregated,1075,0,34,32.578246658749144,10.953625984257087,79.43564100423828,329788.8427906977,56.528432547475965,0.0,34,37,39,40,43,46,50,52,79,79,79
