Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760903402,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760903403,5,,Aggregated,0.000000,0.000000,33,36,37,38,42,47,54,58,71,71,71,157,0,33,30.391316596940634,5.415419000200927,70.84084197413176,77807.91719745223
1760903404,10,,Aggregated,0.000000,0.000000,38,45,48,49,53,58,65,71,78,78,78,394,0,38,36.78866288344598,5.415419000200927,77.92058697668836,81695.21319796954
1760903405,15,,Aggregated,88.000000,0.000000,45,52,58,62,77,87,97,110,150,150,150,633,0,45,46.01087988202356,5.415419000200927,154.7046229825355,82032.32069510268
1760903406,20,,Aggregated,150.000000,0.000000,50,62,72,78,90,100,110,120,150,150,150,903,0,50,53.80063054008989,5.415419000200927,154.7046229825355,83779.10299003322
1760903407,25,,Aggregated,177.000000,0.000000,56,73,83,90,110,120,140,200,340,350,350,1155,0,56,63.14411186043665,5.415419000200927,353.72505499981344,83156.46493506494
1760903408,30,,Aggregated,198.750000,0.000000,64,84,96,100,130,150,180,220,340,350,350,1409,0,64,72.72413099272873,5.415419000200927,353.72505499981344,82456.10574875798
1760903409,35,,Aggregated,207.800000,0.000000,72,92,110,110,140,170,250,350,510,550,550,1650,0,72,82.340929287514,5.415419000200927,549.6984060155228,82482.57333333333
1760903410,40,,Aggregated,215.000000,0.000000,80,100,120,130,170,220,300,370,510,550,550,1902,0,80,92.83462102161,5.415419000200927,549.6984060155228,81908.50998948475
1760903411,45,,Aggregated,219.571429,0.000000,87,110,130,140,200,250,350,420,520,610,610,2144,0,87,102.9876031455781,5.415419000200927,611.3806699868292,82097.55550373135
1760903412,50,,Aggregated,223.250000,0.000000,92,120,140,160,220,290,390,440,520,610,610,2349,0,92,112.44774781413918,5.415419000200927,611.3806699868292,82039.69306087696
1760903413,55,,Aggregated,227.444444,0.000000,99,130,160,180,240,320,400,450,550,610,610,2601,0,99,122.52363294269209,5.415419000200927,611.3806699868292,82334.20146097655
1760903414,60,,Aggregated,228.500000,0.000000,100,140,170,190,250,340,430,510,1300,1400,1400,2820,0,100.0,131.68951386609774,5.415419000200927,1379.9789939657785,82405.13085106383
