Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Tax_BM25_Search,113163,0,210.0,215.24839698966966,15.488535005715676,852.5433510076255,574113.6275284324,377.98469109517214,0.0,210,230,240,240,260,310,350,400,540,650,850
,Aggregated,113163,0,210.0,215.24839698966966,15.488535005715676,852.5433510076255,574113.6275284324,377.98469109517214,0.0,210,230,240,240,260,310,350,400,540,650,850
