Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.9_Multi_Collection_Search,21096,0,3600.0,3787.6087808481584,224.67213100753725,16449.298755964264,126297.1901308305,70.464319360907,0.0,3600,4300,4900,5200,6300,7500,9000,10000,13000,16000,16000
,Aggregated,21096,0,3600.0,3787.6087808481584,224.67213100753725,16449.298755964264,126297.1901308305,70.464319360907,0.0,3600,4300,4900,5200,6300,7500,9000,10000,13000,16000,16000
