Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.9_Multi_Collection_Search,7583,0,1800.0,1803.2126358433625,212.323720974382,4838.577256014105,2263833.26889094,25.3690678370039,0.0,1800,2000,2100,2300,2700,2900,3200,3400,4000,4800,4800
,Aggregated,7583,0,1800.0,1803.2126358433625,212.323720974382,4838.577256014105,2263833.26889094,25.3690678370039,0.0,1800,2000,2100,2300,2700,2900,3200,3400,4000,4800,4800
