Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,13186,0,160.0,180.59119655929015,68.78539198078215,648.4499569633044,2816489.7755194902,44.020223095113856,0.0,160,190,210,230,280,320,390,430,560,620,650
,Aggregated,13186,0,160.0,180.59119655929015,68.78539198078215,648.4499569633044,2816489.7755194902,44.020223095113856,0.0,160,190,210,230,280,320,390,430,560,620,650
