Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Vector_Multi_Collection_Search,23690,0,1000.0,1218.1526053475723,126.37398100923747,14220.688942004927,136678.396496412,79.13028676829796,0.0,1000,1100,1300,1300,1900,3100,4200,6200,10000,14000,14000
,Aggregated,23690,0,1000.0,1218.1526053475723,126.37398100923747,14220.688942004927,136678.396496412,79.13028676829796,0.0,1000,1100,1300,1300,1900,3100,4200,6200,10000,14000,14000
