Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,86936,0,150.0,331.8364146696413,12.95484701404348,5915.061109000817,157138.1212271096,290.24979328769365,0.0,150,230,300,360,880,1600,1900,2300,3400,4700,5900
,Aggregated,86936,0,150.0,331.8364146696413,12.95484701404348,5915.061109000817,157138.1212271096,290.24979328769365,0.0,150,230,300,360,880,1600,1900,2300,3400,4700,5900
