Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,5211,0,3700.0,5457.614174682014,39.590344997122884,36424.63509197114,368228.6029552869,17.39822010206855,0.0,3700,5800,7300,8800,13000,18000,23000,26000,34000,36000,36000
,Aggregated,5211,0,3700.0,5457.614174682014,39.590344997122884,36424.63509197114,368228.6029552869,17.39822010206855,0.0,3700,5800,7300,8800,13000,18000,23000,26000,34000,36000,36000
