Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Single_BM25_Search,2953,0,9,11.979346731238483,4.336820013122633,61.862353002652526,85294.76667795463,155.318044897018,0.0,9,13,16,17,21,31,35,37,55,62,62
,Aggregated,2953,0,9,11.979346731238483,4.336820013122633,61.862353002652526,85294.76667795463,155.318044897018,0.0,9,13,16,17,21,31,35,37,55,62,62
