Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,15261,0,2400.0,2425.5718542348986,183.20390000008047,8345.880080014467,3759261.6491055633,50.79209661783095,0.0,2400,2600,2600,2700,3700,3900,4000,4600,5500,8300,8300
,Aggregated,15261,0,2400.0,2425.5718542348986,183.20390000008047,8345.880080014467,3759261.6491055633,50.79209661783095,0.0,2400,2600,2600,2700,3700,3900,4000,4600,5500,8300,8300
