Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Single_Hybrid09_Search,1276,0,27,28.78204523786453,21.575028978986666,60.531116992933676,13868.496081504702,67.16930626866154,0.0,27,29,30,31,34,44,49,54,60,61,61
,Aggregated,1276,0,27,28.78204523786453,21.575028978986666,60.531116992933676,13868.496081504702,67.16930626866154,0.0,27,29,30,31,34,44,49,54,60,61,61
