Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Single_BM25_Search,4232,0,6,8.576907415026275,2.262251975480467,49.402133008698,17028.906663516067,222.5955086991076,0.0,6,10,12,13,17,24,30,32,42,49,49
,Aggregated,4232,0,6,8.576907415026275,2.262251975480467,49.402133008698,17028.906663516067,222.5955086991076,0.0,6,10,12,13,17,24,30,32,42,49,49
