Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,13233,0,1800.0,1935.30406688522,98.50250999443233,5385.16410504235,3933928.093478425,44.19802215516047,0.0,1800,2100,2300,2500,3000,3500,3900,4200,5000,5300,5400
,Aggregated,13233,0,1800.0,1935.30406688522,98.50250999443233,5385.16410504235,3933928.093478425,44.19802215516047,0.0,1800,2100,2300,2500,3000,3500,3900,4200,5000,5300,5400
