Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.1_Multi_Collection_Search,6467,0,4300.0,4425.027094603383,308.11650201212615,12718.604952970054,3677666.155713623,21.580278465665128,0.0,4300,4800,5200,5400,6200,7100,7900,8500,11000,13000,13000
,Aggregated,6467,0,4300.0,4425.027094603383,308.11650201212615,12718.604952970054,3677666.155713623,21.580278465665128,0.0,4300,4800,5200,5400,6200,7100,7900,8500,11000,13000,13000
