Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,BM25_Multi_Collection_Search,14399,0,12,15.239755704959386,6.938958016689867,77.70637201610953,182385.83880825058,48.108863185244296,0.0,12,16,19,20,24,33,38,42,52,69,78
,Aggregated,14399,0,12,15.239755704959386,6.938958016689867,77.70637201610953,182385.83880825058,48.108863185244296,0.0,12,16,19,20,24,33,38,42,52,69,78
