Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Mixed_bm25_Multi_Collection,4802,0,18,21.19917651686002,7.7576820040121675,77.76932400884107,178184.3384006664,16.04195769052621,0.0,18,21,26,32,39,43,48,51,72,78,78
POST,Mixed_hybrid_0.1_Multi_Collection,4696,0,33,33.86790557380766,25.218155002221465,91.94737003417686,211832.10455706983,15.6878453383405,0.0,33,35,36,37,40,42,48,53,79,92,92
POST,Mixed_hybrid_0.9_Multi_Collection,4803,0,32,32.54143425421545,26.411048020236194,92.25777100073174,112863.53841349157,16.045298373094,0.0,32,33,34,35,38,40,43,47,71,92,92
,Aggregated,14301,0,31,29.168494436162465,7.7576820040121675,92.25777100073174,167295.1773302566,47.77510140196071,0.0,31,33,35,36,39,42,47,51,72,92,92
