Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.9_Multi_Collection_Search,14293,0,34,35.904588461719825,25.384460052009672,122.34785000327975,148508.56370251172,47.748883389964234,0.0,34,36,38,40,46,53,61,65,81,110,120
,Aggregated,14293,0,34,35.904588461719825,25.384460052009672,122.34785000327975,148508.56370251172,47.748883389964234,0.0,34,36,38,40,46,53,61,65,81,110,120
