Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.1_Multi_Collection_Search,14284,0,41,43.776606937652744,30.79669998260215,140.71523502934724,348749.7168860263,47.71930810362547,0.0,41,45,47,49,55,64,73,80,100,140,140
,Aggregated,14284,0,41,43.776606937652744,30.79669998260215,140.71523502934724,348749.7168860263,47.71930810362547,0.0,41,45,47,49,55,64,73,80,100,140,140
