Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760899244,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760899245,5,,Aggregated,0.000000,0.000000,50,55,55,57,57,57,57,57,57,57,57,5,0,50,50.76246618991718,43.561925005633384,56.73965695314109,390125.6
1760899246,10,,Aggregated,0.000000,0.000000,50,50,55,55,56,57,57,57,57,57,57,12,0,48,45.4745474999072,23.64251104881987,56.73965695314109,394893.9166666667
1760899247,15,,Aggregated,5.000000,0.000000,44,49,50,50,55,56,57,57,57,57,57,22,0,44,42.40632459351962,23.21524202125147,56.73965695314109,383037.95454545453
1760899248,20,,Aggregated,5.000000,0.000000,43,47,50,50,55,57,66,66,66,66,66,36,0,43,40.447333112954055,20.491670991759747,65.54260500706732,348847.9166666667
1760899249,25,,Aggregated,6.333333,0.000000,43,47,50,51,54,56,66,66,66,66,66,50,0,40,39.49777660192922,15.420496987644583,65.54260500706732,337121.38
1760899250,30,,Aggregated,8.000000,0.000000,38,45,49,50,54,57,64,66,66,66,66,74,0,38,39.57739966210431,15.420496987644583,65.54260500706732,344270.9864864865
1760899251,35,,Aggregated,9.200000,0.000000,38,43,47,50,53,56,64,66,66,66,66,89,0,38,38.90738184262967,15.420496987644583,65.54260500706732,336456.86516853934
1760899252,40,,Aggregated,9.666667,0.000000,38,43,47,50,52,56,58,64,66,66,66,112,0,38,38.92972819552857,15.420496987644583,65.54260500706732,338549.02678571426
1760899253,45,,Aggregated,11.857143,0.000000,37,43,47,50,52,55,58,64,66,66,66,136,0,37,38.41630726331941,15.420496987644583,65.54260500706732,338843.57352941175
1760899254,50,,Aggregated,12.625000,0.000000,37,42,45,49,51,54,58,64,66,66,66,162,0,36,37.71396501767334,14.275060966610909,65.54260500706732,333463.037037037
1760899255,55,,Aggregated,13.666667,0.000000,36,41,45,49,52,55,64,66,74,74,74,193,0,36,37.50139476678339,14.275060966610909,74.01181996101514,332634.17098445597
1760899256,60,,Aggregated,14.900000,0.000000,36,40,44,47,52,56,61,64,74,74,74,224,0,36,37.31651241495066,14.114438963588327,74.01181996101514,329201.43303571426
1760899257,65,,Aggregated,16.500000,0.000000,37,41,44,48,52,57,61,64,74,74,74,247,0,37,37.285944967491076,13.924940954893827,74.01181996101514,327401.9311740891
1760899258,70,,Aggregated,19.500000,0.000000,37,41,45,49,53,58,66,70,74,74,74,292,0,37,37.83400981584946,13.924940954893827,74.01181996101514,331306.0273972603
1760899259,75,,Aggregated,21.600000,0.000000,37,41,45,48,52,58,66,70,74,74,74,328,0,37,37.81156681503578,13.166097982320935,74.01181996101514,331094.1554878049
1760899260,80,,Aggregated,23.100000,0.000000,37,41,44,47,52,57,65,70,74,74,74,367,0,37,37.551830156658056,13.166097982320935,74.01181996101514,330886.9046321526
1760899261,85,,Aggregated,26.200000,0.000000,37,41,44,47,52,57,64,68,74,74,74,421,0,37,37.7890315262718,13.166097982320935,74.01181996101514,334784.4346793349
1760899262,90,,Aggregated,28.600000,0.000000,37,41,44,47,52,57,64,68,74,74,74,457,0,37,37.71829785431656,13.166097982320935,74.01181996101514,338393.09628008754
1760899263,95,,Aggregated,30.300000,0.000000,37,41,45,48,52,57,61,67,74,74,74,512,0,37,37.82071132309284,13.166097982320935,74.01181996101514,338471.072265625
1760899264,100,,Aggregated,33.300000,0.000000,37,42,45,48,53,58,65,68,74,74,74,567,0,37,38.08643142526437,13.166097982320935,74.01181996101514,338683.15343915345
1760899265,100,,Aggregated,35.900000,0.000000,37,41,45,47,52,57,64,67,74,74,74,612,0,37,37.76989530878875,13.166097982320935,74.01181996101514,340536.6683006536
1760899266,100,,Aggregated,38.500000,0.000000,37,41,44,47,52,57,64,67,74,74,74,662,0,37,37.38345239275231,13.15846003126353,74.01181996101514,338757.25377643504
1760899267,100,,Aggregated,41.300000,0.000000,37,41,44,47,52,57,62,66,74,74,74,710,0,37,37.09189176024922,13.15846003126353,74.01181996101514,338753.3352112676
1760899268,100,,Aggregated,42.600000,0.000000,37,41,44,46,51,56,61,66,74,74,74,760,0,37,37.05645969710435,13.15846003126353,74.01181996101514,338001.6592105263
