Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Hybrid_0.9_Multi_Collection_Search,14237,0,41,43.03089971629586,30.25976603385061,132.80339795164764,304452.3259113577,47.5577524100636,0.0,41,44,46,48,54,63,73,79,100,120,130
,Aggregated,14237,0,41,43.03089971629586,30.25976603385061,132.80339795164764,304452.3259113577,47.5577524100636,0.0,41,44,46,48,54,63,73,79,100,120,130
